user_id,conversion_date,week,phase,city,device_type,previous_plan,last_touch_channel,days_to_convert,premiere_monthly_brl
USR002378,2024-05-10,7,Wind-down,SP,mobile,free,Digital Video (YouTube Ads),10,34.9
USR002379,2024-05-08,7,Wind-down,SP,tablet,basic,Digital Video (YouTube Ads),0,34.9
USR002380,2024-05-12,7,Wind-down,SP,mobile,ad-supported,Digital Video (Google Ads),14,34.9
USR002381,2024-05-11,7,Wind-down,SP,desktop,free,Digital Video (YouTube Ads),10,34.9
USR002382,2024-05-07,7,Wind-down,SP,desktop,basic,Digital Video (Meta Ads),14,34.9
USR002383,2024-05-08,7,Wind-down,SP,desktop,free,Digital Video (YouTube Ads),0,34.9
USR002384,2024-05-12,7,Wind-down,SP,tablet,free,Digital Video (Meta Ads),10,34.9
USR002385,2024-05-08,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),9,34.9
USR002386,2024-05-19,8,Post-flight,SP,mobile,ad-supported,Digital Video (YouTube Ads),13,34.9
USR002387,2024-05-13,8,Post-flight,SP,desktop,free,Digital Video (YouTube Ads),8,34.9
USR002388,2024-05-19,8,Post-flight,SP,tablet,basic,Digital Video (Google Ads),2,34.9
USR002389,2024-05-17,8,Post-flight,SP,mobile,free,Digital Video (Google Ads),13,34.9
USR002390,2024-05-15,8,Post-flight,SP,mobile,basic,Digital Video (Meta Ads),1,34.9
USR002391,2024-05-16,8,Post-flight,SP,mobile,basic,Digital Video (TikTok Ads),13,34.9
USR002392,2024-05-15,8,Post-flight,SP,mobile,free,Digital Video (Google Ads),1,34.9
USR002393,2024-05-15,8,Post-flight,SP,mobile,free,Digital Video (TikTok Ads),7,34.9
USR002394,2024-05-17,8,Post-flight,SP,desktop,basic,Digital Video (Google Ads),2,34.9
USR002395,2024-05-14,8,Post-flight,SP,desktop,free,Digital Video (YouTube Ads),13,34.9
USR002396,2024-05-17,8,Post-flight,SP,mobile,free,Digital Video (YouTube Ads),12,34.9
USR002397,2024-05-19,8,Post-flight,SP,tablet,free,Digital Video (Google Ads),2,34.9
USR002398,2024-05-14,8,Post-flight,SP,desktop,basic,Digital Video (TikTok Ads),11,34.9
USR002399,2024-05-19,8,Post-flight,SP,mobile,ad-supported,Digital Video (Meta Ads),14,34.9
USR002400,2024-05-13,8,Post-flight,SP,tablet,free,Digital Video (Meta Ads),5,34.9
USR002401,2024-05-16,8,Post-flight,SP,mobile,basic,Digital Video (TikTok Ads),12,34.9
USR002402,2024-05-18,8,Post-flight,SP,mobile,basic,Digital Video (TikTok Ads),12,34.9
USR002403,2024-05-15,8,Post-flight,SP,mobile,ad-supported,Digital Video (Meta Ads),3,34.9
USR002404,2024-05-14,8,Post-flight,SP,tablet,ad-supported,Digital Video (YouTube Ads),12,34.9
USR002405,2024-05-16,8,Post-flight,SP,mobile,free,Digital Video (Meta Ads),2,34.9
USR002406,2024-05-15,8,Post-flight,SP,tablet,basic,Digital Video (Google Ads),8,34.9
USR002407,2024-05-13,8,Post-flight,SP,mobile,basic,Digital Video (Google Ads),5,34.9
USR002408,2024-05-15,8,Post-flight,SP,mobile,basic,Digital Video (Google Ads),3,34.9
USR002409,2024-05-14,8,Post-flight,SP,tablet,ad-supported,Digital Video (Google Ads),8,34.9
USR002410,2024-05-16,8,Post-flight,SP,mobile,basic,Digital Video (Google Ads),14,34.9
USR002411,2024-05-18,8,Post-flight,SP,desktop,free,Digital Video (Google Ads),1,34.9
USR002412,2024-05-16,8,Post-flight,SP,tablet,basic,Digital Video (YouTube Ads),10,34.9
USR002413,2024-05-19,8,Post-flight,SP,desktop,basic,Digital Video (Meta Ads),5,34.9
USR002414,2024-05-15,8,Post-flight,SP,mobile,free,Digital Video (YouTube Ads),12,34.9
USR002415,2024-05-18,8,Post-flight,SP,mobile,basic,Digital Video (TikTok Ads),9,34.9
USR002416,2024-05-14,8,Post-flight,SP,desktop,free,Digital Video (Google Ads),7,34.9
USR002417,2024-05-15,8,Post-flight,SP,desktop,basic,Digital Video (Meta Ads),3,34.9
USR002418,2024-05-14,8,Post-flight,SP,tablet,ad-supported,Digital Video (Google Ads),14,34.9
USR002419,2024-05-15,8,Post-flight,SP,mobile,ad-supported,Digital Video (YouTube Ads),7,34.9
USR002420,2024-05-16,8,Post-flight,SP,desktop,free,Digital Video (Google Ads),5,34.9
USR002421,2024-05-16,8,Post-flight,SP,mobile,ad-supported,Digital Video (YouTube Ads),12,34.9
USR002422,2024-05-15,8,Post-flight,SP,mobile,basic,Digital Video (Meta Ads),1,34.9
USR002423,2024-05-16,8,Post-flight,SP,mobile,ad-supported,Digital Video (TikTok Ads),8,34.9
USR002424,2024-05-18,8,Post-flight,SP,mobile,basic,Digital Video (Google Ads),7,34.9
USR002425,2024-05-16,8,Post-flight,SP,mobile,basic,Digital Video (Meta Ads),3,34.9
USR002426,2024-05-17,8,Post-flight,SP,desktop,basic,Digital Video (Google Ads),1,34.9
USR002427,2024-05-15,8,Post-flight,SP,tablet,basic,Digital Video (Google Ads),12,34.9
USR002428,2024-05-16,8,Post-flight,SP,mobile,basic,Digital Video (Meta Ads),11,34.9
USR002429,2024-05-14,8,Post-flight,SP,mobile,free,Digital Video (Google Ads),14,34.9
USR002430,2024-05-18,8,Post-flight,SP,desktop,free,Digital Video (Meta Ads),9,34.9
USR002431,2024-05-17,8,Post-flight,SP,tablet,free,Digital Video (YouTube Ads),13,34.9
USR002432,2024-05-16,8,Post-flight,SP,desktop,free,Digital Video (Google Ads),9,34.9
USR002433,2024-05-13,8,Post-flight,SP,tablet,basic,Digital Video (Meta Ads),5,34.9
USR002434,2024-05-16,8,Post-flight,SP,mobile,free,Digital Video (Meta Ads),3,34.9
USR002435,2024-05-19,8,Post-flight,SP,tablet,free,Digital Video (Google Ads),12,34.9
USR002436,2024-05-13,8,Post-flight,SP,mobile,basic,Digital Video (TikTok Ads),8,34.9
USR002437,2024-05-15,8,Post-flight,SP,tablet,basic,Digital Video (YouTube Ads),3,34.9
USR002438,2024-05-14,8,Post-flight,SP,mobile,ad-supported,Digital Video (Meta Ads),9,34.9
USR002439,2024-05-19,8,Post-flight,SP,mobile,basic,Digital Video (TikTok Ads),11,34.9
USR002440,2024-05-15,8,Post-flight,SP,tablet,free,organic,9,34.9
USR002441,2024-05-17,8,Post-flight,SP,mobile,ad-supported,Digital Video (YouTube Ads),0,34.9
USR002442,2024-05-15,8,Post-flight,SP,mobile,free,Digital Video (TikTok Ads),11,34.9
USR002443,2024-05-17,8,Post-flight,SP,mobile,free,Digital Video (TikTok Ads),13,34.9
USR002444,2024-05-15,8,Post-flight,SP,mobile,basic,Digital Video (TikTok Ads),11,34.9
USR002445,2024-05-17,8,Post-flight,SP,mobile,free,Digital Video (YouTube Ads),6,34.9
USR002446,2024-05-16,8,Post-flight,SP,tablet,free,Digital Video (YouTube Ads),10,34.9
USR002447,2024-05-14,8,Post-flight,SP,mobile,basic,Digital Video (YouTube Ads),6,34.9
USR002448,2024-05-19,8,Post-flight,SP,desktop,free,Digital Video (TikTok Ads),4,34.9
USR002449,2024-05-19,8,Post-flight,SP,mobile,free,Digital Video (Meta Ads),1,34.9
USR002450,2024-05-18,8,Post-flight,SP,desktop,free,Digital Video (Google Ads),6,34.9
USR002451,2024-05-14,8,Post-flight,SP,desktop,basic,Digital Video (Google Ads),14,34.9
USR002452,2024-05-19,8,Post-flight,SP,desktop,basic,Digital Video (Meta Ads),2,34.9
USR002453,2024-05-16,8,Post-flight,SP,tablet,basic,Digital Video (Meta Ads),6,34.9
